DateTime,Logined Users,Machine Load
2022-10-14 17:11:26,10,22.25
2022-10-14 17:16:22,10,88.25
2022-10-14 17:21:18,10,138.75
2022-10-14 17:26:18,10,206.25
2022-10-14 17:31:27,10,157.25
2022-10-14 17:36:17,10,161.75
2022-10-14 17:41:26,11,167.25
2022-10-14 17:46:21,11,168.5
2022-10-14 17:51:27,11,171.0
2022-10-14 17:56:21,11,166.0
2022-10-14 18:01:27,12,189.25
2022-10-14 18:06:19,12,240.5
2022-10-14 18:11:28,12,260.0
2022-10-14 18:16:22,11,222.75
2022-10-14 18:21:18,11,208.5
2022-10-14 18:26:22,11,197.75
2022-10-14 18:31:27,11,192.75
2022-10-14 18:36:18,11,190.25
2022-10-14 18:41:27,11,201.0
2022-10-14 18:46:19,11,242.25
2022-10-14 18:51:27,11,259.5
2022-10-14 18:56:22,11,262.75
2022-10-14 19:01:28,11,259.25
2022-10-14 19:06:22,11,254.0
2022-10-14 19:11:27,11,234.0
2022-10-14 19:16:22,11,230.25
2022-10-14 19:21:27,11,246.0
2022-10-14 19:26:22,11,259.75
2022-10-14 19:31:27,12,231.75
2022-10-14 19:36:18,12,225.5
2022-10-14 19:41:28,14,300.0
2022-10-14 19:46:19,14,277.75
2022-10-14 19:51:27,13,247.5
2022-10-14 19:56:22,12,212.75
2022-10-14 20:01:10,12,197.25
2022-10-14 20:06:27,12,193.25
2022-10-14 20:11:27,12,191.25
2022-10-14 20:16:27,12,193.75
2022-10-14 20:21:27,12,193.0
2022-10-14 20:26:18,12,217.5
2022-10-14 20:31:28,12,268.75
2022-10-14 20:36:18,12,290.5
2022-10-14 20:41:28,12,275.75
2022-10-14 20:46:21,12,237.25
2022-10-14 20:51:26,12,229.5
2022-10-14 20:56:21,12,216.25
2022-10-14 21:01:27,12,260.75
2022-10-14 21:06:17,12,279.75
2022-10-14 21:11:27,12,290.0
2022-10-14 21:16:21,12,280.5
2022-10-14 21:21:27,12,274.25
2022-10-14 21:26:22,12,272.25
2022-10-14 21:31:26,12,262.5
2022-10-14 21:36:17,10,175.0
2022-10-14 21:41:26,10,133.75
2022-10-14 21:46:17,10,120.0
2022-10-14 21:51:26,11,117.5
2022-10-14 21:56:21,11,113.5
2022-10-14 22:01:26,12,114.5
2022-10-14 22:06:21,12,140.5
2022-10-14 22:11:26,12,157.25
2022-10-14 22:16:20,12,153.25
2022-10-14 22:21:26,11,145.0
2022-10-14 22:26:21,11,125.25
2022-10-14 22:31:26,11,117.75
2022-10-14 22:36:17,11,114.25
2022-10-14 22:41:26,11,118.0
2022-10-14 22:46:20,11,114.25
2022-10-14 22:51:26,11,115.0
2022-10-14 22:56:21,11,114.25
2022-10-14 23:01:17,11,114.25
2022-10-14 23:06:17,11,116.5
2022-10-14 23:11:26,11,112.25
2022-10-14 23:16:21,11,111.75
2022-10-14 23:21:26,11,114.0
2022-10-14 23:26:17,11,114.25
2022-10-14 23:31:26,11,114.75
2022-10-14 23:36:17,11,116.0
2022-10-14 23:41:26,11,114.75
2022-10-14 23:46:21,11,115.5
2022-10-14 23:51:26,11,112.0
2022-10-14 23:56:20,11,116.0
2022-10-15 00:01:26,11,112.25
2022-10-15 00:06:17,11,112.5
2022-10-15 00:11:26,11,111.5
2022-10-15 00:16:17,11,113.0
2022-10-15 00:21:26,11,114.0
2022-10-15 00:26:20,11,112.5
2022-10-15 00:31:26,11,112.5
2022-10-15 00:36:26,11,114.5
2022-10-15 00:41:26,11,114.75
2022-10-15 00:46:26,11,113.5
2022-10-15 00:51:26,11,115.0
2022-10-15 00:56:26,11,112.25
2022-10-15 01:01:26,11,116.0
2022-10-15 01:06:26,11,114.25
2022-10-15 01:11:17,11,116.75
2022-10-15 01:16:26,11,115.25
2022-10-15 01:21:17,11,115.5
2022-10-15 01:26:26,11,115.25
2022-10-15 01:31:26,11,112.75
2022-10-15 01:36:17,11,114.25
2022-10-15 01:41:26,11,113.25
2022-10-15 01:46:26,11,116.25
2022-10-15 01:51:17,11,116.5
2022-10-15 01:56:17,11,116.5
2022-10-15 02:01:26,11,113.75
2022-10-15 02:06:27,11,113.25
2022-10-15 02:11:26,11,113.5
2022-10-15 02:16:27,11,112.25
2022-10-15 02:21:18,11,111.75
2022-10-15 02:26:27,11,112.25
2022-10-15 02:31:27,11,111.25
2022-10-15 02:36:17,11,112.25
2022-10-15 02:41:26,11,112.25
2022-10-15 02:46:27,11,112.75
2022-10-15 02:51:26,11,111.75
2022-10-15 02:56:26,11,112.5
2022-10-15 03:01:26,11,114.0
2022-10-15 03:06:17,11,116.0
2022-10-15 03:11:26,11,116.75
2022-10-15 03:16:09,11,115.25
2022-10-15 03:21:26,11,116.5
2022-10-15 03:26:26,11,115.25
2022-10-15 03:31:17,11,117.25
2022-10-15 03:36:26,11,116.0
2022-10-15 03:41:26,11,113.0
2022-10-15 03:46:26,11,112.5
2022-10-15 03:51:26,11,111.5
2022-10-15 03:56:17,11,110.0
2022-10-15 04:01:26,11,111.25
2022-10-15 04:06:17,11,110.25
2022-10-15 04:11:14,11,110.75
2022-10-15 04:16:17,11,114.0
2022-10-15 04:21:17,11,115.75
2022-10-15 04:26:26,11,111.25
2022-10-15 04:31:26,11,110.0
2022-10-15 04:36:17,11,109.5
2022-10-15 04:41:26,11,116.75
2022-10-15 04:46:26,11,114.75
2022-10-15 04:51:26,11,109.75
2022-10-15 04:56:17,11,112.0
2022-10-15 05:01:26,11,109.25
2022-10-15 05:06:17,13,111.5
2022-10-15 05:11:26,13,132.0
2022-10-15 05:16:26,13,148.75
2022-10-15 05:21:17,13,153.25
2022-10-15 05:26:27,13,158.0
2022-10-15 05:31:27,13,159.75
2022-10-15 05:36:18,13,158.75
2022-10-15 05:41:26,13,157.75
2022-10-15 05:46:27,13,153.5
2022-10-15 05:51:18,13,157.25
2022-10-15 05:56:26,13,156.0
2022-10-15 06:01:26,14,156.75
2022-10-15 06:06:26,14,158.25
2022-10-15 06:11:26,14,161.25
2022-10-15 06:16:20,14,165.75
2022-10-15 06:21:26,14,154.5
2022-10-15 06:26:20,11,102.25
2022-10-15 06:31:26,11,61.0
2022-10-15 06:36:17,11,49.0
2022-10-15 06:41:26,11,73.0
2022-10-15 06:46:20,11,47.5
2022-10-15 06:51:26,11,36.5
2022-10-15 06:56:17,11,32.25
2022-10-15 07:01:26,11,31.5
2022-10-15 07:06:17,11,33.0
2022-10-15 07:11:26,11,33.0
2022-10-15 07:16:20,11,33.5
2022-10-15 07:21:26,11,32.75
2022-10-15 07:26:20,11,32.0
2022-10-15 07:31:26,11,31.5
2022-10-15 07:36:17,11,31.25
2022-10-15 07:41:17,11,32.75
2022-10-15 07:46:20,11,31.5
2022-10-15 07:51:17,11,31.0
2022-10-15 07:56:20,11,30.75
2022-10-15 08:01:26,11,31.5
2022-10-15 08:06:20,11,32.5
2022-10-15 08:11:26,11,31.5
2022-10-15 08:16:16,11,30.75
2022-10-15 08:21:26,11,32.5
2022-10-15 08:26:20,11,31.5
2022-10-15 08:31:26,11,30.25
2022-10-15 08:36:17,11,30.0
2022-10-15 08:41:26,11,30.25
2022-10-15 08:46:17,11,31.0
2022-10-15 08:51:26,11,32.25
2022-10-15 08:56:20,11,34.75
2022-10-15 09:01:26,11,32.5
2022-10-15 09:06:20,11,42.75
2022-10-15 09:11:26,11,52.25
2022-10-15 09:16:20,11,42.25
2022-10-15 09:21:26,10,36.0
2022-10-15 09:26:17,10,42.75
2022-10-15 09:31:26,10,44.0
2022-10-15 09:36:20,9,35.25
2022-10-15 09:41:26,9,44.5
2022-10-15 09:46:20,9,40.5
2022-10-15 09:51:26,9,36.75
2022-10-15 09:56:21,9,52.75
2022-10-15 10:01:27,9,89.25
2022-10-15 10:06:18,9,106.5
2022-10-15 10:11:26,8,83.5
2022-10-15 10:16:20,8,35.0
2022-10-15 10:21:26,8,16.25
2022-10-15 10:26:20,8,10.5
2022-10-15 10:31:26,8,8.25
2022-10-15 10:36:20,9,23.25
2022-10-15 10:41:26,8,25.5
2022-10-15 10:46:20,8,12.5
2022-10-15 10:51:26,8,8.5
2022-10-15 10:56:20,8,9.75
2022-10-15 11:01:26,8,7.5
2022-10-15 11:06:17,8,6.25
2022-10-15 11:11:26,8,6.75
2022-10-15 11:16:20,8,7.25
2022-10-15 11:21:26,8,8.0
2022-10-15 11:26:20,8,7.5
2022-10-15 11:31:26,8,6.0
2022-10-15 11:36:17,8,5.0
2022-10-15 11:41:26,8,6.0
2022-10-15 11:46:17,8,7.75
2022-10-15 11:51:26,8,7.75
2022-10-15 11:56:26,8,5.5
2022-10-15 12:01:26,8,5.25
2022-10-15 12:06:26,8,5.5
2022-10-15 12:11:26,8,7.0
2022-10-15 12:16:26,8,5.5
2022-10-15 12:21:17,8,5.75
2022-10-15 12:26:26,8,5.75
2022-10-15 12:31:26,8,6.75
2022-10-15 12:36:17,8,6.0
2022-10-15 12:41:26,8,6.25
2022-10-15 12:46:26,8,5.5
2022-10-15 12:51:17,8,6.0
2022-10-15 12:56:26,8,7.0
2022-10-15 13:01:26,8,7.0
2022-10-15 13:06:26,8,6.0
2022-10-15 13:11:26,8,5.5
2022-10-15 13:16:26,8,5.5
2022-10-15 13:21:26,8,7.5
2022-10-15 13:26:26,8,8.5
2022-10-15 13:31:17,8,7.75
2022-10-15 13:36:26,9,30.5
2022-10-15 13:41:26,9,52.0
2022-10-15 13:46:26,8,42.25
2022-10-15 13:51:17,8,21.0
2022-10-15 13:56:26,8,11.0
2022-10-15 14:01:26,8,8.25
2022-10-15 14:06:26,8,6.5
2022-10-15 14:11:17,8,7.25
2022-10-15 14:16:26,8,7.75
2022-10-15 14:21:17,8,7.5
2022-10-15 14:26:26,8,5.0
2022-10-15 14:31:26,8,5.0
2022-10-15 14:36:17,8,4.5
2022-10-15 14:41:26,8,5.0
2022-10-15 14:46:26,8,6.5
2022-10-15 14:51:17,8,7.0
2022-10-15 14:56:26,8,6.25
2022-10-15 15:01:26,8,5.75
2022-10-15 15:06:26,8,6.0
2022-10-15 15:11:26,8,6.75
2022-10-15 15:16:26,8,5.75
2022-10-15 15:21:26,8,5.5
2022-10-15 15:26:26,8,5.5
2022-10-15 15:31:17,8,6.25
2022-10-15 15:36:26,8,7.25
2022-10-15 15:41:26,8,6.25
2022-10-15 15:46:26,8,6.25
2022-10-15 15:51:26,8,7.25
2022-10-15 15:56:17,8,7.5
2022-10-15 16:01:26,8,5.75
2022-10-15 16:06:17,8,6.25
2022-10-15 16:11:26,8,5.5
2022-10-15 16:16:26,8,6.25
2022-10-15 16:21:26,8,6.5
2022-10-15 16:26:26,8,6.25
2022-10-15 16:31:26,8,5.25
2022-10-15 16:36:17,8,5.75
2022-10-15 16:41:26,8,6.5
2022-10-15 16:46:26,8,6.75
2022-10-15 16:51:26,8,6.25
2022-10-15 16:56:17,8,6.25
2022-10-15 17:01:26,8,6.25
2022-10-15 17:06:17,8,5.25
2022-10-15 17:11:26,8,6.25
2022-10-15 17:16:26,8,6.25
2022-10-15 17:21:17,8,6.5
2022-10-15 17:26:19,8,6.5
2022-10-15 17:31:26,8,6.75
2022-10-15 17:36:17,9,25.5
2022-10-15 17:41:26,8,16.5
2022-10-15 17:46:19,8,10.25
2022-10-15 17:51:26,8,7.0
2022-10-15 17:56:19,8,6.75
2022-10-15 18:01:25,8,8.75
2022-10-15 18:06:16,8,8.0
2022-10-15 18:11:26,8,5.5
2022-10-15 18:16:17,8,5.5
2022-10-15 18:21:26,8,5.75
2022-10-15 18:26:19,8,6.0
2022-10-15 18:31:26,8,5.5
2022-10-15 18:36:19,8,5.5
2022-10-15 18:41:26,8,4.75
2022-10-15 18:46:19,8,7.0
2022-10-15 18:51:16,8,8.0
2022-10-15 18:56:19,8,6.25
2022-10-15 19:01:25,8,6.5
2022-10-15 19:06:16,8,6.75
2022-10-15 19:11:25,8,7.0
2022-10-15 19:16:19,8,6.5
2022-10-15 19:21:25,8,6.0
2022-10-15 19:26:19,8,6.0
2022-10-15 19:31:26,8,5.25
2022-10-15 19:36:17,8,6.25
2022-10-15 19:41:25,8,8.25
2022-10-15 19:46:19,8,5.75
2022-10-15 19:51:26,8,6.0
2022-10-15 19:56:19,8,5.0
2022-10-15 20:01:26,8,6.5
2022-10-15 20:06:16,8,7.75
2022-10-15 20:11:26,8,7.25
2022-10-15 20:16:19,9,22.25
2022-10-15 20:21:26,9,56.25
2022-10-15 20:26:19,9,52.5
2022-10-15 20:31:26,8,32.25
2022-10-15 20:36:17,8,15.75
2022-10-15 20:41:26,8,9.75
2022-10-15 20:46:19,8,8.0
2022-10-15 20:51:27,8,7.5
2022-10-15 20:56:20,8,8.5
2022-10-15 21:01:26,8,6.25
2022-10-15 21:06:17,8,6.5
2022-10-15 21:11:26,8,6.0
2022-10-15 21:16:17,8,6.25
2022-10-15 21:21:26,8,6.25
2022-10-15 21:26:17,8,6.75
2022-10-15 21:31:26,8,5.75
2022-10-15 21:36:17,8,5.25
2022-10-15 21:41:26,8,5.75
2022-10-15 21:46:19,8,6.75
2022-10-15 21:51:26,8,6.75
2022-10-15 21:56:19,8,5.75
2022-10-15 22:01:26,8,6.0
2022-10-15 22:06:17,8,6.5
2022-10-15 22:11:26,8,7.5
2022-10-15 22:16:19,8,8.5
2022-10-15 22:21:26,8,6.25
2022-10-15 22:26:19,8,5.0
2022-10-15 22:31:26,8,6.5
2022-10-15 22:36:17,8,6.5
2022-10-15 22:41:25,9,7.5
2022-10-15 22:46:18,9,22.5
2022-10-15 22:51:28,9,70.25
2022-10-15 22:56:20,9,88.5
2022-10-15 23:01:26,9,60.25
2022-10-15 23:06:17,9,63.0
2022-10-15 23:11:26,9,43.25
2022-10-15 23:16:20,9,82.75
2022-10-15 23:21:26,9,93.25
2022-10-15 23:26:19,10,71.25
2022-10-15 23:31:26,10,64.75
2022-10-15 23:36:17,9,42.75
2022-10-15 23:41:26,9,34.0
2022-10-15 23:46:17,10,43.5
2022-10-15 23:51:26,10,54.25
2022-10-15 23:56:26,9,49.0
2022-10-16 00:01:26,9,36.25
2022-10-16 00:06:27,9,32.25
2022-10-16 00:11:26,9,28.75
2022-10-16 00:16:26,9,32.75
2022-10-16 00:21:17,9,32.5
2022-10-16 00:26:26,9,31.5
2022-10-16 00:31:27,9,35.0
2022-10-16 00:36:16,9,36.5
2022-10-16 00:41:25,9,37.0
2022-10-16 00:46:25,9,34.75
2022-10-16 00:51:25,8,18.25
2022-10-16 00:56:25,8,10.0
2022-10-16 01:01:25,8,8.25
2022-10-16 01:06:25,8,7.25
2022-10-16 01:11:25,8,6.5
2022-10-16 01:16:16,8,6.75
2022-10-16 01:21:26,8,5.75
2022-10-16 01:26:26,8,5.75
2022-10-16 01:31:25,8,7.0
2022-10-16 01:36:25,8,6.0
2022-10-16 01:41:26,8,5.5
2022-10-16 01:46:25,8,5.5
2022-10-16 01:51:16,8,5.0
2022-10-16 01:56:25,8,7.75
2022-10-16 02:01:25,8,7.0
2022-10-16 02:06:16,8,6.5
2022-10-16 02:11:25,8,6.25
2022-10-16 02:16:25,8,6.25
2022-10-16 02:21:26,8,6.75
2022-10-16 02:26:25,8,5.75
2022-10-16 02:31:25,8,5.75
2022-10-16 02:36:16,8,6.0
2022-10-16 02:41:26,8,6.5
2022-10-16 02:46:16,8,7.75
2022-10-16 02:51:25,8,6.5
2022-10-16 02:56:25,8,6.75
2022-10-16 03:01:25,8,5.25
2022-10-16 03:06:25,8,5.5
2022-10-16 03:11:25,8,6.75
2022-10-16 03:16:25,8,6.25
2022-10-16 03:21:25,8,6.0
2022-10-16 03:26:16,8,4.75
2022-10-16 03:31:25,8,5.5
2022-10-16 03:36:18,8,7.75
2022-10-16 03:41:25,8,6.5
2022-10-16 03:46:18,8,7.75
2022-10-16 03:51:25,8,7.25
2022-10-16 03:56:18,8,7.0
2022-10-16 04:01:25,8,6.75
2022-10-16 04:06:16,8,7.0
2022-10-16 04:11:16,8,6.75
2022-10-16 04:16:25,8,7.0
2022-10-16 04:21:17,8,5.75
2022-10-16 04:26:25,8,7.75
2022-10-16 04:31:25,8,7.25
2022-10-16 04:36:25,8,6.5
2022-10-16 04:41:25,8,6.25
2022-10-16 04:46:25,8,6.0
2022-10-16 04:51:16,8,7.75
2022-10-16 04:56:25,8,7.0
2022-10-16 05:01:25,8,5.75
2022-10-16 05:06:25,8,7.0
2022-10-16 05:11:25,8,6.5
2022-10-16 05:16:26,8,7.0
2022-10-16 05:21:16,8,7.5
2022-10-16 05:26:25,8,5.75
2022-10-16 05:31:16,8,5.75
2022-10-16 05:36:25,8,6.25
2022-10-16 05:41:25,8,7.25
2022-10-16 05:46:25,8,7.25
2022-10-16 05:51:25,8,5.5
2022-10-16 05:56:25,8,5.75
2022-10-16 06:01:26,8,5.5
2022-10-16 06:06:26,8,8.0
2022-10-16 06:11:16,8,8.0
2022-10-16 06:16:25,8,7.75
2022-10-16 06:21:16,8,6.5
2022-10-16 06:26:25,8,7.5
2022-10-16 06:31:25,8,8.25
2022-10-16 06:36:26,9,20.25
2022-10-16 06:41:25,8,12.75
2022-10-16 06:46:25,8,7.75
2022-10-16 06:51:16,8,7.0
2022-10-16 06:56:16,8,8.0
2022-10-16 07:01:25,8,5.75
2022-10-16 07:06:16,8,6.25
2022-10-16 07:11:25,8,6.25
2022-10-16 07:16:18,8,5.75
2022-10-16 07:21:16,8,6.25
2022-10-16 07:26:18,8,7.0
2022-10-16 07:31:25,8,5.5
2022-10-16 07:36:17,8,6.5
2022-10-16 07:41:26,8,4.75
2022-10-16 07:46:18,8,6.75
2022-10-16 07:51:16,8,6.75
2022-10-16 07:56:18,8,6.0
2022-10-16 08:01:17,8,6.75
2022-10-16 08:06:16,8,6.0
2022-10-16 08:11:25,8,6.75
2022-10-16 08:16:18,8,6.0
2022-10-16 08:21:16,8,6.0
2022-10-16 08:26:18,8,5.75
2022-10-16 08:31:25,8,6.0
2022-10-16 08:36:16,8,6.25
2022-10-16 08:41:25,8,6.25
2022-10-16 08:46:18,8,5.75
2022-10-16 08:51:16,8,7.0
2022-10-16 08:56:18,8,6.25
2022-10-16 09:01:16,8,6.25
2022-10-16 09:06:16,8,6.25
2022-10-16 09:11:25,8,6.5
2022-10-16 09:16:18,8,7.5
2022-10-16 09:21:16,8,5.5
2022-10-16 09:26:18,8,6.75
2022-10-16 09:31:25,8,7.25
2022-10-16 09:36:16,8,7.25
2022-10-16 09:41:16,8,8.5
2022-10-16 09:46:18,8,6.25
2022-10-16 09:51:16,8,7.5
2022-10-16 09:56:18,8,5.75
2022-10-16 10:01:25,8,7.5
2022-10-16 10:06:17,8,6.25
2022-10-16 10:11:25,8,6.0
2022-10-16 10:16:18,8,7.25
2022-10-16 10:21:16,8,6.25
2022-10-16 10:26:18,8,6.25
2022-10-16 10:31:25,8,6.0
2022-10-16 10:36:16,8,6.5
2022-10-16 10:41:25,8,6.5
2022-10-16 10:46:17,8,5.75
2022-10-16 10:51:16,8,5.75
2022-10-16 10:56:18,8,6.25
2022-10-16 11:01:25,8,6.5
2022-10-16 11:06:16,8,7.75
2022-10-16 11:11:25,8,8.0
2022-10-16 11:16:18,8,9.75
2022-10-16 11:21:16,8,6.75
2022-10-16 11:26:16,8,6.25
2022-10-16 11:31:25,8,7.5
2022-10-16 11:36:16,8,6.25
2022-10-16 11:41:25,8,6.0
2022-10-16 11:46:17,8,6.0
2022-10-16 11:51:16,8,6.0
2022-10-16 11:56:18,9,13.25
2022-10-16 12:01:09,9,30.5
2022-10-16 12:06:16,8,26.0
2022-10-16 12:11:25,8,12.5
2022-10-16 12:16:25,8,7.0
2022-10-16 12:21:16,8,7.0
2022-10-16 12:26:25,8,6.0
2022-10-16 12:31:16,8,6.75
2022-10-16 12:36:25,8,6.5
2022-10-16 12:41:25,8,6.0
2022-10-16 12:46:25,8,8.25
2022-10-16 12:51:25,8,7.75
2022-10-16 12:56:25,8,9.0
2022-10-16 13:01:25,8,7.25
2022-10-16 13:06:25,8,6.0
2022-10-16 13:11:16,8,8.5
2022-10-16 13:16:16,8,8.0
2022-10-16 13:21:16,8,6.75
2022-10-16 13:26:25,8,6.5
2022-10-16 13:31:25,8,5.5
2022-10-16 13:36:25,8,6.75
2022-10-16 13:41:25,8,6.0
2022-10-16 13:46:25,8,7.25
2022-10-16 13:51:16,8,5.5
2022-10-16 13:56:16,8,6.25
2022-10-16 14:01:25,8,7.0
2022-10-16 14:06:16,8,6.25
2022-10-16 14:11:25,8,7.5
2022-10-16 14:16:25,8,6.5
2022-10-16 14:21:16,8,6.5
2022-10-16 14:26:25,8,7.75
2022-10-16 14:31:25,8,10.75
2022-10-16 14:36:16,8,8.5
2022-10-16 14:41:25,8,6.25
2022-10-16 14:46:25,8,7.5
2022-10-16 14:51:25,8,8.25
2022-10-16 14:56:25,8,6.75
2022-10-16 15:01:25,8,5.5
2022-10-16 15:06:25,8,6.5
2022-10-16 15:11:25,8,6.5
2022-10-16 15:16:16,8,8.0
2022-10-16 15:21:25,8,7.25
2022-10-16 15:26:25,8,7.5
2022-10-16 15:31:25,8,6.0
2022-10-16 15:36:25,8,5.0
2022-10-16 15:41:25,8,7.5
2022-10-16 15:46:25,8,7.0
2022-10-16 15:51:16,8,6.25
2022-10-16 15:56:16,8,5.25
2022-10-16 16:01:25,8,21.5
2022-10-16 16:06:16,8,13.5
2022-10-16 16:11:25,8,9.5
2022-10-16 16:16:25,8,7.75
2022-10-16 16:21:16,8,6.0
2022-10-16 16:26:25,8,5.5
2022-10-16 16:31:25,8,7.25
2022-10-16 16:36:25,8,8.0
2022-10-16 16:41:25,8,6.0
2022-10-16 16:46:25,8,5.75
2022-10-16 16:51:16,8,7.5
2022-10-16 16:56:25,8,6.25
2022-10-16 17:01:16,8,7.5
2022-10-16 17:06:25,8,6.5
2022-10-16 17:11:25,8,5.5
2022-10-16 17:16:25,8,6.75
2022-10-16 17:21:25,8,6.0
2022-10-16 17:26:25,8,6.75
2022-10-16 17:31:25,8,7.5
2022-10-16 17:36:16,8,7.0
2022-10-16 17:41:16,8,5.25
2022-10-16 17:46:25,8,6.5
2022-10-16 17:51:16,8,6.5
2022-10-16 17:56:25,8,6.5
2022-10-16 18:01:25,8,6.5
2022-10-16 18:06:25,8,6.25
2022-10-16 18:11:25,8,6.5
2022-10-16 18:16:25,8,7.0
2022-10-16 18:21:16,9,5.75
2022-10-16 18:26:25,9,12.75
2022-10-16 18:31:25,9,45.75
2022-10-16 18:36:25,9,40.75
2022-10-16 18:41:17,9,92.75
2022-10-16 18:46:26,9,140.75
2022-10-16 18:51:17,9,154.75
2022-10-16 18:56:26,9,164.25
2022-10-16 19:01:26,9,167.25
2022-10-16 19:06:26,9,165.75
2022-10-16 19:11:25,9,106.75
2022-10-16 19:16:25,9,72.75
2022-10-16 19:21:16,9,50.0
2022-10-16 19:26:25,9,40.5
2022-10-16 19:31:25,9,36.5
2022-10-16 19:36:25,9,20.25
2022-10-16 19:41:25,9,11.75
2022-10-16 19:46:25,9,8.0
2022-10-16 19:51:16,9,8.5
2022-10-16 19:56:25,9,6.5
2022-10-16 20:01:16,9,6.75
2022-10-16 20:06:16,9,5.0
2022-10-16 20:11:25,9,5.75
2022-10-16 20:16:25,9,7.5
2022-10-16 20:21:16,9,7.25
2022-10-16 20:26:25,9,6.25
2022-10-16 20:31:25,9,6.5
2022-10-16 20:36:16,9,6.25
2022-10-16 20:41:25,9,7.75
2022-10-16 20:46:16,9,6.0
2022-10-16 20:51:25,9,6.5
2022-10-16 20:56:25,9,6.5
2022-10-16 21:01:25,9,6.75
2022-10-16 21:06:16,9,8.0
2022-10-16 21:11:25,9,6.5
2022-10-16 21:16:25,9,6.25
2022-10-16 21:21:16,9,7.5
2022-10-16 21:26:16,9,8.0
2022-10-16 21:31:25,9,7.25
2022-10-16 21:36:16,9,7.25
2022-10-16 21:41:25,9,5.75
2022-10-16 21:46:25,9,5.5
2022-10-16 21:51:16,9,6.25
2022-10-16 21:56:25,9,7.25
2022-10-16 22:01:25,9,5.25
2022-10-16 22:06:25,9,7.25
2022-10-16 22:11:25,9,6.0
2022-10-16 22:16:25,9,7.0
2022-10-16 22:21:16,9,8.25
2022-10-16 22:26:16,9,6.5
2022-10-16 22:31:25,9,4.5
2022-10-16 22:36:16,9,5.0
2022-10-16 22:41:25,9,7.25
2022-10-16 22:46:25,9,8.25
2022-10-16 22:51:16,9,6.75
2022-10-16 22:56:25,9,6.25
2022-10-16 23:01:25,9,6.25
2022-10-16 23:06:16,9,5.75
2022-10-16 23:11:25,9,9.0
2022-10-16 23:16:25,9,7.0
2022-10-16 23:21:16,9,6.25
2022-10-16 23:26:25,9,6.75
2022-10-16 23:31:25,9,7.0
2022-10-16 23:36:16,9,8.0
